order_id,created_date,total_paid,state,id,id_order,product_id,product_quantity,sku,unit_price,date,name,desc,price,in_stock,type,short,long
514654,2018-02-20 09:39:53,130.93,Completed,1620876,514654,0,1,GRT0427,14.99,2018-02-20 09:08:43,Griffin Reveal iPhone Case 7/8 Black-Transparent,thin polycarbonate case with transparent back and rubberized edges for iPhone 7/8,16.99,0,11865403,GRT,Griffin
514658,2018-02-20 09:22:32,74.98,Completed,1620886,514658,0,1,MAT0010,69.99,2018-02-20 09:19:33,Matias numeric keyboard + Spanish Aluminio Plata,Keyboard cable compatible with Mac features,69.99,1,13855401,MAT,Matias
514654,2018-02-20 09:39:53,130.93,Completed,1620887,514654,0,1,OTT0160,24.99,2018-02-20 09:20:26,Otterbox Clearly Protected Alpha iPhone Case + Protector 8/7,Screensaver + anti-scratch transparent cover 8 or gel iPhone 7,34.99,1,13555403,OTT,Otterbox
514659,2018-02-20 09:28:03,435.99,Completed,1620888,514659,0,1,LGE0068,429.0,2018-02-20 09:20:51,"32UD59-B LG Monitor 32 ""DCI-P3 95% DP HDMI 4K",32UD59-B LG Monitor with DisplayPort HDMI 4K resolution and 95% DCI-P3,499.0,0,1296,LGE,LG
514654,2018-02-20 09:39:53,130.93,Completed,1620894,514654,0,1,BEL0314,30.99,2018-02-20 09:22:06,Belkin Screen Protector iPhone 8/7 / 6 / 6s OVR TemperedCurve Edge to Edge White,Belkin screen protector for your iPhone 8/7 / 6 / 6s TemperedCurve technology with maximum protection and antihuellas,34.99,1,11865403,BEL,Belkin
514654,2018-02-20 09:39:53,130.93,Completed,1620896,514654,0,1,BEL0286,16.99,2018-02-20 09:22:55,Belkin ScreenForce Tempered Glass Protector iPhone 8/7,Screensaver tempered glass 0.33mm thick hardness rating 9H iPhone,19.99,1,13555403,BEL,Belkin
514661,2018-02-20 09:45:34,456.97,Completed,1620903,514661,0,1,DLL0027,439.99,2018-02-20 09:26:42,"Dell P2415Q 238 ""4K IPS miniDP DP DP HDMI (MHL)",238 inch IPS monitor optimal resolution 4K sRGB 99% for Mac and PC,563.99,0,1296,DLL,Dell
501957,2018-02-02 10:01:29,76.97,Completed,1620914,501957,0,2,ELA0036,34.99,2018-02-20 09:33:48,elago P2 Stand Support iPad / iPad mini Plata,Aluminum support slot Lightning cable for iPad and iPad mini,45.0,0,1216,ELA,Elago
514661,2018-02-20 09:45:34,456.97,Completed,1620929,514661,0,1,STA0016,9.99,2018-02-20 09:43:11,Startech Mini DisplayPort to DisplayPort Cable 18m,Adapdator Cable Mini Display Port Male to Display Port.,12.99,0,1325,STA,Startech
513238,2018-02-20 09:55:15,26.98,Completed,1620940,513238,0,1,NTE0013,19.99,2018-02-20 09:54:00,"AdaptaDrive NewerTech adapter 2.5 ""to 3.5"" SATA",Adapter HDD / SSD 2.5 SATA 3.5 compatible with Mac Pro.,26.99,1,12755395,NTE,NewerTech
514671,2018-02-20 10:14:51,518.57,Completed,1620948,514671,0,1,OWC0261,511.58,2018-02-20 09:57:47,OWC Aura Pro SSD 480GB X Pro Retina MacBook / Air + Tools + Aura Envoy Pro,expansion of 480GB SSD for MacBook Pro (late 2013 to mid 2015) and MacBook Air (mid 2013 to mid 2017) with macOS 10.13.2 or higher Kit,580.99,1,12215397,OWC,OWC
514672,2018-02-20 10:01:58,105.68,Completed,1620950,514672,0,1,NTE0062,100.69,2018-02-20 09:59:21,"NewerTech NuPower Battery 65W MacBook Pro 13 ""2009/2012 (not retina)",65W internal battery for MacBook Pro 13 inch 2009-12,131.99,1,10142,NTE,NewerTech
514675,2018-02-20 10:16:28,90.48,Completed,1620954,514675,0,1,NTE0017,85.49,2018-02-20 10:05:56,"NewerTech NuPower Battery MacBook 13 ""white",133 inch MacBook battery (White Model).,119.99,1,10142,NTE,NewerTech
514677,2018-02-20 11:17:30,220.98,Completed,1620957,514677,0,1,SEA0086,215.99,2018-02-20 10:08:42,"Seagate 8TB Archive 35 ""SATA III hard drive Mac and PC",Internal Hard Drive Low Power PC Mac and 8TB (ST8000AS0002).,279.99,1,12655397,SEA,Seagate
514687,2018-02-20 10:34:42,11.98,Completed,1620984,514687,0,1,ZAG0022,7.99,2018-02-20 10:26:16,Zagg invisibleSHIELD Screen Protector Apple Watch 42mm,Screen Protector for Apple Watch.,16.99,1,2425,ZAG,ZaggKeys
502120,2018-01-30 19:39:45,181.96,Completed,1620990,502120,0,1,SEA0039,64.99,2018-02-20 10:35:46,"Seagate Barracuda 2TB 35 ""SATA hard drive Mac and PC",Internal Hard Drive 2TB Mac and PC (ST2000DM006),89.99,1,12655397,SEA,Seagate
514689,2018-02-20 10:41:15,59.98,Completed,1620991,514689,0,1,OWC0232-2,52.99,2018-02-20 10:37:48,Mac OWC Memory 4GB (2x2GB) 667MHz DDR2 FB-DIMM,RAM 4GB (2x2GB) for Mac Pro 2006-2008,55.98,0,1364,OWC,OWC
514691,2018-02-20 10:39:40,19.99,Completed,1620993,514691,0,1,IFX0028,19.99,2018-02-20 10:38:26,"iFixit Kit adhesive strips for iMac 27 ""EMC and EMC 2546",Kit adhesive strips for an iMac 27 inch.,19.99,1,14305406,IFX,iFixit
514702,2018-02-20 11:06:10,368.99,Completed,1621014,514702,0,1,APP2499,362.0,2018-02-20 10:59:55,Apple Watch GPS 38mm Series 3 Aluminum Case Gold and Rosa Correa Sports Arena,38mm Apple Watch series 3 with GPS altimeter and submersible,369.0,1,24885185,APP,Apple
514707,2018-02-20 11:11:14,126.98,Completed,1621026,514707,0,2,GTE0140,59.99,2018-02-20 11:06:38,G-Technology G-DRIVE mobile USB 3.0 1TB,1TB external hard drive with aluminum housing and 5200rpm speed USB 3.0 connection for Mac and PC,74.99,1,11935397,GTE,G-Technology
514622,2018-02-20 11:15:42,324.98,Completed,1621029,514622,0,1,WAC0221,319.99,2018-02-20 11:07:58,Education - Wacom Intuos Pro M South Graphics Tablet,Medium graphics tablet includes Bluetooth Intuos Pro Pen Pointer 2 (8192 levels of pressure) for Mac and PC,379.9,0,1405,WAC,Wacom
514708,2018-02-20 11:14:43,188.98,Completed,1621030,514708,0,1,FCM0045,181.99,2018-02-20 11:09:23,Mac FCM memory 16GB DDR3 1867MHz SO-DIMM,Mac memory FCM 16GB DDR3 1866MHz SO-DIMM 27 inch iMac Retina 5K (Late 2015).,244.99,0,1364,FCM,FCM
514712,2018-02-20 11:23:28,705.99,Completed,1621039,514712,0,1,BNQ0042,699.0,2018-02-20 11:18:17,"SW2700PT Monitor Benq 27 ""Professional Photography",Monitor 27 for photographic software professionals IPS technology integrated visor shading for Mac and PC,694.0,0,1296,BNQ,BenQ
514713,2018-02-20 11:25:28,71.48,Completed,1621040,514713,0,1,IFX0181,66.49,2018-02-20 11:21:07,"Battery iFixit MacBook Pro 13 ""(Mid 2009 to Mid 2012)",Internal Battery for MacBook Pro 13-inch (Mid 2009 to Mid 2012),89.95,1,10142,IFX,iFixit
514720,2018-02-20 14:28:01,123.98,Completed,1621052,514720,0,1,MAT0007,119.99,2018-02-20 11:28:19,Matias Bluetooth keyboard Aluminum + Spanish number IOS and Mac Plata,Aluminum Bluetooth keypad manages 4 devices simultaneously for PC and Mac iPad iPhone,119.99,1,13855401,MAT,Matias
514572,2018-02-20 11:41:08,266.98,Completed,1621055,514572,0,1,NKI0015,92.99,2018-02-20 11:31:25,Nokia Body Balance + Scale White,scale measuring weight APP for iPad and iPhone,99.95,1,11905404,NKI,Nokia
514572,2018-02-20 11:41:08,266.98,Completed,1621056,514572,0,1,APP1922,169.0,2018-02-20 11:31:52,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
514724,2018-02-20 18:07:19,189.02,Completed,1621062,514724,0,1,IFX0159,23.74,2018-02-20 11:40:15,iFixit Electronics Kit Essential Tools iOS and Mac,Kit parts and repair or replacement tools for Mac iPhone iPad and iPod,24.99,1,14305406,IFX,iFixit
514724,2018-02-20 18:07:19,189.02,Completed,1621063,514724,0,1,WAC0224-A,161.29,2018-02-20 11:40:44,Wacom Intuos Pen & Touch 3D Creative Medium Black,Multitouch graphics tablet with ExpressKeys keys Reconditioned pencil precision and free 3D software for Mac and PC,199.99,0,1405,WAC,Wacom
514727,2018-02-20 11:49:41,23.98,Completed,1621067,514727,0,1,OWC0009,19.99,2018-02-20 11:43:59,OWC Case External SuperSlim for SuperDrive MacBook / MacBook Pro,Black External Case for Apple SuperDrive.,48.99,1,11935397,OWC,OWC
514740,2018-02-20 12:07:17,36.99,Completed,1621094,514740,0,1,SPE0189,36.99,2018-02-20 12:02:18,"Speck Case SmartShell MacBook Pro 13 ""(Late 2016) Transparent",opaque housing for MacBook Pro 13-inch with / without Touch Bar,49.99,0,13835403,SPE,Spek SeeThru
514743,2018-02-20 12:09:03,249.98,Completed,1621098,514743,0,1,CRU0062,242.99,2018-02-20 12:02:50,Crucial MX500 1TB SSD 7mm,1TB SSD Hard Drive SATA III (6Gb / s) for Mac and PC,263.09,1,12215397,CRU,Crucial
514744,2018-02-20 13:05:06,141.98,Completed,1621103,514744,0,1,LAC0186,134.99,2018-02-20 12:06:53,1TB LaCie Rugged USB 3.0 Thunderbolt,Portable Hard Disk Thunderbolt and USB 3.0 Mac and PC.,159.99,1,11935397,LAC,LaCie
514745,2018-02-20 12:10:39,246.98,Completed,1621105,514745,0,1,QNA0203,239.99,2018-02-20 12:08:03,QNAP TS-431P NAS,4-bay NAS Server with 2 LAN ports and a powerful processor for home and small business Mac and PC,301.99,0,12175397,QNA,QNAP
446690,2018-02-20 12:20:36,176.98,Completed,1621112,446690,0,1,DOD0015,2.99,2018-02-20 12:12:02,Dodocool Antideslizantes Replacement Cases for Apple EarPods and AirPods,slip silicone case that enhance comfort and stability of Apple EarPods and Airpods,3.49,0,5384,DOD,Dodocool
446690,2018-02-20 12:20:36,176.98,Completed,1621113,446690,0,1,APP1922,169.0,2018-02-20 12:12:19,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
514758,2018-02-20 12:28:48,297.98,Completed,1621129,514758,0,1,SEA0098,292.99,2018-02-20 12:26:25,IronWolf Seagate NAS HDD 10TB SATA 3,NAS hard drive designed for systems with interface SATA 6Gb / s and rotation speed of 7200 rpm for Mac and PC,399.99,1,12655397,SEA,Seagate
514759,2018-02-20 12:48:19,139.98,Completed,1621131,514759,0,1,BEA0059,132.99,2018-02-20 12:28:19,Beats by Dr. Dre Beats Headphones Black X,Bluetooth headsets 8 hour recharge Fast Fuel and RemoteTalk for iPhone iPad and iPod,149.95,1,5384,BEA,Beats
514765,2018-02-20 12:38:05,106.98,Completed,1621138,514765,0,1,SAM0124,99.99,2018-02-20 12:35:03,Samsung EVO SSD 860 250 GB,Mac and PC SSD SATA III 25-inch 250GB V-NAND technology.,114.99,0,12215397,SAM,Samsung
514769,2018-02-20 12:46:13,138.49,Completed,1621147,514769,0,1,CRU0061,133.5,2018-02-20 12:40:01,Crucial MX500 500GB SSD 7mm,SSD 500GB SATA Hard Disk III (6 Gb / s) for Mac and PC,139.67,1,12215397,CRU,Crucial
514780,2018-02-20 13:01:13,36.98,Completed,1621164,514780,0,1,MOP0112,29.99,2018-02-20 12:54:36,Mophie Juice Pack Air Battery Case for iPhone 2.420mAh 8 Plus / 7 Black Plus,Mophie Battery Case for iPhone 2.420mAh 8 Plus or 7-Plus,99.95,0,11865403,MOP,Mophie
514783,2018-02-20 13:05:00,85.98,Completed,1621171,514783,0,1,CRU0032,81.99,2018-02-20 12:58:18,Crucial Mac Memory 8GB DDR3 1333MHz SO-DIMM,8GB RAM Mac mini iMac (2010/11) and MacBook Pro (2011).,81.99,1,1364,CRU,Crucial
514775,2018-02-20 13:04:24,56.98,Completed,1621173,514775,0,1,SAT0008,49.99,2018-02-20 13:00:24,Satechi USB Hub Slim-C to USB-A / HDMI 4K / USB-C Space Gray,Aluminum adapter with USB Type-C 4K HDMI port and two USB Type-A ports for Mac and PC,79.99,1,12585395,SAT,Satechi
514786,2018-02-20 13:05:15,355.99,Completed,1621180,514786,0,1,OWC0260,349.0,2018-02-20 13:03:35,OWC Aura Pro SSD 240GB X Pro Retina MacBook / Air + Tools + Aura Envoy Pro,240GB SSD expansion for MacBook Pro Retina (late 2013 to mid 2015) and MacBook Air (late 2013 to mid 2017) with tools and housing Aura Envoy Pro Kit,423.99,1,12215397,OWC,OWC
514791,2018-02-20 13:23:40,14.98,Completed,1621193,514791,0,1,ZAG0037,9.99,2018-02-20 13:13:33,"Zagg iPad Case Rugged Messenger 97 ""(2017) Black and Transparent",resistant sheath with adjustable position for 97-inch model Cases 2017,29.99,1,12635403,ZAG,ZaggKeys
514797,2018-02-20 13:20:56,65.99,Completed,1621203,514797,0,1,APP1190,61.0,2018-02-20 13:18:59,IPhone AppleCare Protection Plan,Apple Care extended warranty iPhone.,70.0,1,1231,APP,Apple
514799,2018-02-20 17:30:37,106.98,Completed,1621209,514799,0,1,OWC0212,99.99,2018-02-20 13:22:40,OWC Mercury Elite Pro Dual Box USB 3.0 eSATA Raid,35-inch external enclosure RAID 1 USB 3.0 port and eSATA connection for Mac and PC,120.99,1,11935397,OWC,OWC
514801,2018-02-20 13:38:47,80.98,Completed,1621212,514801,0,1,APP1919,56.0,2018-02-20 13:25:52,Apple Thunderbolt Adapter 3 / USB-C Thunderbolt 2 White,Thunderbolt adapter 3 / USB-C Thunderbolt 2 MacBook Pro 13 inches and 15 inches,59.0,1,1325,APP,Apple
514802,2018-02-20 13:30:02,96.97,Completed,1621213,514802,0,2,OWC0045,44.99,2018-02-20 13:28:26,Mac OWC Memory 4GB DDR3 1600MHZ SO-DIMM,4GB RAM MacBook Pro and Mac mini iMac (2012).,46.99,1,1364,OWC,OWC
514801,2018-02-20 13:38:47,80.98,Completed,1621216,514801,0,1,TRK0012,20.99,2018-02-20 13:33:29,Black Pixel Locator Trackr,Bluetooth locator objects APP for iPhone,24.99,1,11905404,TRK,TrackR
514803,2018-02-20 13:35:52,104.49,Completed,1621218,514803,0,1,NTE0063,104.49,2018-02-20 13:34:49,"NewerTech NuPower Battery 78W MacBook Pro 15 ""Unibody 2009/10",Battery MacBook Pro 15-inch Unibody 2009/10.,131.99,0,10142,NTE,NewerTech
514814,2018-02-20 14:11:44,83.98,Completed,1621239,514814,0,1,PHI0067,78.99,2018-02-20 14:08:19,Philips HUE LightStrips Plus LEDs Strip 2m,LEDS strip with maximum flexibility and 2 meters long,79.95,1,11905404,PHI,Philips
514819,2018-02-20 14:27:18,98.35,Completed,1621256,514819,0,1,CRU0049,91.36,2018-02-20 14:20:03,Crucial Mac Memory 8GB DDR3 1867MHz SO-DIMM,8GB 1867MHz RAM for Mac.,91.36,1,1364,CRU,Crucial
514820,2018-02-20 14:34:01,168.98,Completed,1621259,514820,0,1,LAC0146,163.99,2018-02-20 14:25:57,LaCie d2 USB 3.0 Hard Disk 4TB,External Hard Disk 1 bay for Mac and PC.,199.0,0,11935397,LAC,LaCie
514823,2018-02-20 15:20:40,180.48,Completed,1621268,514823,0,1,CRU0061,133.5,2018-02-20 14:36:36,Crucial MX500 500GB SSD 7mm,SSD 500GB SATA Hard Disk III (6 Gb / s) for Mac and PC,139.67,1,12215397,CRU,Crucial
514823,2018-02-20 15:20:40,180.48,Completed,1621269,514823,0,1,OWC0008,39.99,2018-02-20 14:37:04,OWC Data Doubler Optical Bay Adapter Mac Mini (2009) iMac (2009-11),Tray substitution of superdrive by hard drive 25 inches.,72.99,1,12755395,OWC,OWC
514718,2018-02-21 00:21:04,759.99,Completed,1621271,514718,0,1,APP2501,391.0,2018-02-20 14:40:42,Apple Watch GPS 42mm Case Series 3 Aluminum Space Gray and Black Belt Sport,42mm Apple Watch series 3 with GPS altimeter and submersible,399.0,1,24895185,APP,Apple
514718,2018-02-21 00:21:04,759.99,Completed,1621272,514718,0,1,APP2498,362.0,2018-02-20 14:43:34,Apple Watch GPS 38mm Case Series 3 Aluminum Space Gray and Black Belt Sport,38mm Apple Watch series 3 with GPS altimeter and submersible,369.0,1,24885185,APP,Apple
514834,2018-02-20 15:27:03,212.98,Completed,1621294,514834,0,1,LAC0171,205.99,2018-02-20 15:03:39,LaCie Porsche Design Desktop Drive 8TB USB 3.0 External Hard Drive,External Hard Drive 8TB 35-inch USB 3.0 for Mac and PC.,249.99,1,11935397,LAC,LaCie
514842,2018-02-20 15:47:46,272.99,Completed,1621310,514842,0,1,TRA0051,269.0,2018-02-20 15:23:25,Transcend JetDrive PCIe SSD 825 240GB,240GB SSD expansion for Macbook Pro Retina MacBook Air Mac Pro and Mac mini Kit tools,269.99,1,12215397,TRA,Trascend
514849,2018-02-20 15:41:18,37.98,Completed,1621325,514849,0,1,LIF0154,32.99,2018-02-20 15:37:15,LifeProof nüüd iPhone 6s Black Waterproof Case,waterproof case (submersible 2m) 360 degree protection for iPhone 6s,89.99,1,11865403,LIF,Lifeproof
514852,2018-02-20 15:57:17,74.98,Completed,1621336,514852,0,1,THU0023,69.99,2018-02-20 15:53:03,"Thule Gauntlet 3.0 Attaché case Macbook Pro / Retina 15 ""Black",briefcase rigid double protection Macbooks / Retina 15 inches.,79.95,1,10230,THU,Thule
514854,2018-02-20 15:58:19,28.98,Completed,1621340,514854,0,1,OWC0053,21.99,2018-02-20 15:55:47,"OWC SSD installation Kit for iMac 215 ""(2011) without tools",Kit installation without tools iMac SSD 215 inches (models 2011).,35.99,1,12755395,OWC,OWC
514856,2018-02-20 16:09:53,23.98,Completed,1621346,514856,0,1,APP0927,18.99,2018-02-20 16:02:43,EarPods Apple Headphones with Remote and Mic (OEM),EarPods headphones Apple iPhone iPad and iPod with microphone and remote control,35.0,1,5384,APP,Apple
461988,2018-02-20 16:15:04,80.98,Completed,1621354,461988,0,1,SAT0053,75.99,2018-02-20 16:09:32,Satechi Multiport USB Hub HDMI 4K-C Plata,Aluminum adapter with USB Type-C HDMI 4K three ports USB Type-A Ethernet input and SD card reader micro SD for Mac and PC.,89.99,1,12585395,SAT,Satechi
514862,2018-02-20 21:02:25,63.99,Completed,1621360,514862,0,1,SAN0134,60.0,2018-02-20 16:14:54,Sandisk iXpand Lightning to USB 3.0 64GB,64GB storage unit for iPhone and iPad,69.99,1,42945397,SAN,SanDisk
514866,2018-02-20 16:22:36,73.98,Completed,1621365,514866,0,1,WAC0246,69.99,2018-02-20 16:19:04,Wacom Bamboo Pen Sketch iPad / iPhone Black,digital pen with hard and soft tips triangular design for iPad and iPhone,89.9,1,1229,WAC,Wacom
514868,2018-02-20 16:29:15,26.98,Completed,1621372,514868,0,1,EVU0009,19.99,2018-02-20 16:26:20,Evutec Aergo Ballistic Nylon Case + Support Handsfree iPhone 8/7 / 6s / 6 Black,Cover with anti-impact nylon and plastic car holder for iPhone 8/7 / 6s / 6,29.99,1,11865403,EVU,Evutec
514874,2018-02-20 16:41:38,32.99,Completed,1621382,514874,0,1,SAT0071,32.99,2018-02-20 16:39:53,Satechi USB Adapter HDMI to 60Hz 4K-C Gray Space,USB-C adapter with HDMI connection for Mac and PC,34.99,1,12585395,SAT,Satechi
514875,2018-02-20 16:45:58,48.98,Completed,1621385,514875,0,1,OWC0041,43.99,2018-02-20 16:41:07,Mac OWC Memory 4GB DDR3 1066MHZ SO-DIMM,4GB RAM Mac mini iMac MacBook and MacBook Pro (2008/10).,43.99,1,1364,OWC,OWC
514877,2018-02-20 17:00:39,84.19,Completed,1621390,514877,0,1,WAC0172,79.2,2018-02-20 16:45:19,Education - Wacom Intuos Creative Art Pen & Touch S Black,Graphic tablet with pen and touch digital toolbox for Mac and PC.,99.99,0,1405,WAC,Wacom
514880,2018-02-20 16:48:48,85.99,Completed,1621395,514880,0,1,WDT0140,81.0,2018-02-20 16:46:57,"Red 2TB WD 35 ""Mac PC hard drive and NAS",Western Digital hard drive designed for NAS 2TB (WD20EFRX).,99.0,1,12655397,WDT,Western Digital
514888,2018-02-20 17:13:13,36.98,Completed,1621415,514888,0,1,MOP0114,29.99,2018-02-20 17:08:10,Mophie Juice Pack Air Battery Case iPhone 8/7 Red,Mophie Juice Pack Air Case with battery for Apple iPhone 8/7 2.525mAh,99.95,1,11865403,MOP,Mophie
514890,2018-02-20 17:11:58,66.49,Completed,1621417,514890,0,1,IFX0181,66.49,2018-02-20 17:11:12,"Battery iFixit MacBook Pro 13 ""(Mid 2009 to Mid 2012)",Internal Battery for MacBook Pro 13-inch (Mid 2009 to Mid 2012),89.95,1,10142,IFX,iFixit
514893,2018-02-20 17:21:58,73.98,Completed,1621425,514893,0,1,MAT0010,69.99,2018-02-20 17:16:54,Matias numeric keyboard + Spanish Aluminio Plata,Keyboard cable compatible with Mac features,69.99,1,13855401,MAT,Matias
514895,2018-02-20 17:31:30,133.98,Completed,1621431,514895,0,1,WDT0183,126.99,2018-02-20 17:24:46,"Red 4TB WD 35 ""Mac PC hard drive and NAS",Western Digital hard drive designed for NAS 4TB (WD40EFRX).,169.0,1,12655397,WDT,Western Digital
514900,2018-02-20 17:34:09,106.73,Completed,1621440,514900,0,1,IFX0170,99.74,2018-02-20 17:31:20,"Battery iFixit MacBook Pro 13 ""Retina (Late 2012 - Early 2013)",Internal Battery for Macbook Pro Retina 13-inch Late 2012 - Early 2013,119.99,1,10142,IFX,iFixit
514907,2018-02-20 17:47:40,180.57,Completed,1621452,514907,0,1,PAC0731,175.58,2018-02-20 17:40:02,Samsung SSD 850 expansion kit EVO 500GB Mac mini 2011/12,SSD upgrade kit for Mac mini 500GB 2011 and Late 2012 Mid tools,234.98,1,1433,PAC,Pack
514912,2018-02-20 17:57:42,172.97,Completed,1621457,514912,0,1,OWC0035-2,86.99,2018-02-20 17:44:44,Mac memory OWC 8GB (2x4GB) SO-DIMM DDR3 1066MHZ,RAM 8GB (2x4GB) Mac mini iMac MacBook and MacBook Pro (2008/10).,87.98,1,1364,OWC,OWC
514912,2018-02-20 17:57:42,172.97,Completed,1621462,514912,0,1,CRU0060,78.99,2018-02-20 17:46:31,Crucial MX500 250GB SSD 7mm,SSD 250GB SATA Hard Disk III (6 Gb / s) for Mac and PC,86.53,0,12215397,CRU,Crucial
514915,2018-02-20 17:59:33,76.98,Completed,1621467,514915,0,1,MAT0010,69.99,2018-02-20 17:50:30,Matias numeric keyboard + Spanish Aluminio Plata,Keyboard cable compatible with Mac features,69.99,1,13855401,MAT,Matias
514917,2018-02-20 18:01:56,141.98,Completed,1621472,514917,0,1,LAC0186,134.99,2018-02-20 17:58:30,1TB LaCie Rugged USB 3.0 Thunderbolt,Portable Hard Disk Thunderbolt and USB 3.0 Mac and PC.,159.99,1,11935397,LAC,LaCie
514918,2018-02-20 18:03:58,173.57,Completed,1621474,514918,0,1,PAC0563,168.58,2018-02-20 18:02:19,Samsung SSD expansion Kit for Mac Pro 256GB mini 2011/2012,SSD upgrade kit for Mac mini 256GB Late 2011 and Mid 2012 tools,194.98,0,1433,PAC,Pack
514927,2018-02-20 21:35:12,61.98,Completed,1621491,514927,0,1,NIM0007,54.99,2018-02-20 18:27:18,Nimbus SteelSeries wireless game controller,Bluetooth game controller and more than 40 hours autonomous compatible with Apple TV iPhone or iPod touch,59.95,1,11905404,NIM,Nimbus
513401,2018-02-21 01:07:34,141.96,Completed,1621498,513401,0,1,PHI0081,31.99,2018-02-20 18:35:12,Philips HUE Single Bulb GU10 White Ambience,Bulb with different shades of white for iPhone iPad and iPod,34.95,1,11905404,PHI,Philips
513401,2018-02-21 01:07:34,141.96,Completed,1621499,513401,0,2,PHI0059,52.99,2018-02-20 18:35:31,Philips Hue White and Color Light Bulb GU10 6.5W Single,Single LED bulb with up to 16 million colors for iPhone iPad and iPod,59.99,1,11905404,PHI,Philips
514934,2018-02-20 18:49:12,56.98,Completed,1621501,514934,0,1,SAT0008,49.99,2018-02-20 18:46:03,Satechi USB Hub Slim-C to USB-A / HDMI 4K / USB-C Space Gray,Aluminum adapter with USB Type-C 4K HDMI port and two USB Type-A ports for Mac and PC,79.99,1,12585395,SAT,Satechi
514938,2018-02-20 19:02:40,39.98,Completed,1621512,514938,0,1,LIF0103,35.99,2018-02-20 18:58:34,LifeProof Case Waterproof iPhone 6s nüüd White,waterproof case (submersible 2m) 360 degree protection for iPhone 6s,89.99,0,11865403,LIF,Lifeproof
514379,2018-02-20 19:05:14,30.57,Completed,1621524,514379,0,1,AKI0019-A,30.57,2018-02-20 19:03:25,Open - Akitio TT3 Thunderbolt adapter Thunderbolt 2 3,reconditioned Thunderbolt 3 / USB-C Thunderbolt 2 MacBook Pro 13 inches 15 inches and 12 inches adapter MacBook,39.0,0,1325,AKI,Akitio
514945,2018-02-20 19:09:19,20.98,Completed,1621529,514945,0,1,MIN0011,13.99,2018-02-20 19:06:31,Minibatt iCharger Qi Wireless Charger Quick charge,Practical charger compatible wireless devices including iPhone iQ X and 8,15.9,1,5399,MIN,Minibatt
512009,2018-02-20 19:22:37,19.98,Completed,1621543,512009,0,1,PIE0028,14.99,2018-02-20 19:16:57,internal battery for iPhone 5,Replacement AC Adapter for Apple iPhone 5.,14.95,1,21485407,PIE,Replacement
514953,2018-02-20 19:28:02,26.98,Completed,1621546,514953,0,1,IFX0021,19.99,2018-02-20 19:19:18,Battery Kit complete change iFixit iPhone 4S Battery,Battery replacement kit with tools for iPhone 4S.,19.95,1,12645406,IFX,iFixit
514956,2018-02-20 19:54:24,93.97,Completed,1621555,514956,0,1,MAT0010,69.99,2018-02-20 19:30:22,Matias numeric keyboard + Spanish Aluminio Plata,Keyboard cable compatible with Mac features,69.99,1,13855401,MAT,Matias
514963,2018-02-20 19:51:58,67.98,Completed,1621562,514963,0,1,LIF0123,62.99,2018-02-20 19:37:32,Submersible Nood LifeProof iPhone Case 7 Black Plus,waterproof and resistant to extreme conditions Case for iPhone 7 Plus,99.99,1,11865403,LIF,Lifeproof
514956,2018-02-20 19:54:24,93.97,Completed,1621568,514956,0,1,SAT0011,16.99,2018-02-20 19:41:28,Satechi Aluminum Gray Mouse Space,Aluminum mat with ultra soft non-slip surface finish for Mac,29.99,1,1387,SAT,Satechi
514974,2018-02-20 20:42:55,143.98,Completed,1621585,514974,0,1,SAM0074,136.99,2018-02-20 19:59:24,Samsung 850 EVO SSD Disk 500GB,SSD hard drive Mac and PC 25 inch 500GB SATA III with 3D V-NAND.,179.99,1,12215397,SAM,Samsung
514980,2018-02-20 20:35:56,356.98,Completed,1621593,514980,0,1,WAC0220,349.99,2018-02-20 20:23:14,Wacom Intuos Pro South M Graphics Tablet,Medium graphics tablet includes Bluetooth Intuos Pro Pen Pointer 2 (8192 levels of pressure) for Mac and PC,379.9,0,1405,WAC,Wacom
514983,2018-02-20 20:33:23,10.98,Completed,1621598,514983,0,1,WAC0179,5.99,2018-02-20 20:27:35,Wacom parts 5 points for CTH670,Replacement tips for Bamboo Wacom Intuos and Cintiq series.,5.99,0,101781405,WAC,Wacom
514985,2018-02-20 22:47:11,319.97,Completed,1621602,514985,0,1,LGE0040,285.99,2018-02-20 20:32:42,"29UB67-B LG Monitor 29 ""HDMI DP tiltable / pivotable / adjustable height",29 ultra widescreen IPS Monitor Dual Link-Up sRGB 99% for Mac and PC,349.0,1,1296,LGE,LG
514985,2018-02-20 22:47:11,319.97,Completed,1621613,514985,0,1,SAT0064,26.99,2018-02-20 20:40:31,Satechi V.2 Hub 4 USB 3.0 ports Plata,Satechi Hub with 4 USB 3.0 ports and angled design for your Mac,29.99,1,12585395,SAT,Satechi
